id,local_time,timestamp_utc,text,url,quoted_id,quoted_user,quoted_user_id,quoted_timestamp_utc,retweeted_id,retweeted_user,retweeted_user_id,retweeted_timestamp_utc,media_files,media_types,media_urls,media_alt_texts,links,links_to_resolve,domains,hashtags,mentioned_ids,mentioned_names,collection_time,match_query,collected_via,coordinates,to_tweetid,to_username,to_userid,lang,possibly_sensitive,retweet_count,like_count,reply_count,user_screen_name,user_name,user_friends,user_followers,user_location,user_verified,user_description,user_created_at,user_id,user_tweets,user_likes,user_lists,user_image,user_url,user_timestamp_utc,source_url,source_name
1565379378472689667,2022-09-01T16:41:41,1662050501,"La directrice du Cenatho, institut de formation en naturopathie assez problématique, a enfin répondu à @ThibautSchepman : son article est mis à jour ici.
https://lesjours.fr/obsessions/antivax-extreme-droite/ep9-irene-grosjean-naturopathie-formation/",https://twitter.com/Lesjoursfr/status/1565379378472689667,,,,,,,,,[],[],[],[],['https://lesjours.fr/obsessions/antivax-extreme-droite/ep9-irene-grosjean-naturopathie-formation/'],True,['lesjours.fr'],[],['117402535'],['thibautschepman'],2022-10-15T11:29:11.596459,True,['scraping'],,,,,fr,False,7,11,2,Lesjoursfr,Les Jours,205,63232,Partout,True,"Média en ligne pratiquant le journalisme en séries. Soutenez un journalisme tenace, indépendant et sans publicité à partir de 1€ le 1er mois sans engagement.",2014-10-19T13:49:48,2837226736,39592,12116,985,https://pbs.twimg.com/profile_images/573797017773678592/PzCTwxZR_normal.png,https://lesjours.fr/abonnement/jouriste,1413726588,https://about.twitter.com/products/tweetdeck,TweetDeck
1565376819943145479,2022-09-01T16:31:31,1662049891,@Jean55 Merci!,https://twitter.com/Lesjoursfr/status/1565376819943145479,,,,,,,,,[],[],[],[],[],False,[],[],['16388742'],['jean55'],2022-10-15T11:29:11.596772,True,['scraping'],,1565374173790322688,Jean55,16388742,fr,,0,0,0,Lesjoursfr,Les Jours,205,63232,Partout,True,"Média en ligne pratiquant le journalisme en séries. Soutenez un journalisme tenace, indépendant et sans publicité à partir de 1€ le 1er mois sans engagement.",2014-10-19T13:49:48,2837226736,39592,12116,985,https://pbs.twimg.com/profile_images/573797017773678592/PzCTwxZR_normal.png,https://lesjours.fr/abonnement/jouriste,1413726588,https://about.twitter.com/products/tweetdeck,TweetDeck
1565371916428386305,2022-09-01T16:12:02,1662048722,@Jean55 Alors rebienvenue chez les rejouristes.,https://twitter.com/Lesjoursfr/status/1565371916428386305,,,,,,,,,[],[],[],[],[],False,[],[],['16388742'],['jean55'],2022-10-15T11:29:11.597069,True,['scraping'],,1565369243138461697,Jean55,16388742,fr,,0,2,1,Lesjoursfr,Les Jours,205,63232,Partout,True,"Média en ligne pratiquant le journalisme en séries. Soutenez un journalisme tenace, indépendant et sans publicité à partir de 1€ le 1er mois sans engagement.",2014-10-19T13:49:48,2837226736,39592,12116,985,https://pbs.twimg.com/profile_images/573797017773678592/PzCTwxZR_normal.png,https://lesjours.fr/abonnement/jouriste,1413726588,https://about.twitter.com/products/tweetdeck,TweetDeck
1565362457295683591,2022-09-01T15:34:27,1662046467,"Il pleut des infos @lesjoursfr : un article sur Valérie Pécresse censuré dans «Match», une interview de Gérard Larcher trappée au «JDD», une étrange ligne éditoriale à Europe 1… Ainsi va le groupe Lagardère sous Bolloré.
Par les @Garriberts
https://lesjours.fr/obsessions/lagardere-heritier/ep33-jdd-paris-match-zbeul/",https://twitter.com/Lesjoursfr/status/1565362457295683591,,,,,,,,,[],[],[],[],['https://lesjours.fr/obsessions/lagardere-heritier/ep33-jdd-paris-match-zbeul/'],True,['lesjours.fr'],[],"['41081230', '2837226736']","['garriberts', 'lesjoursfr']",2022-10-15T11:29:11.597848,True,['scraping'],,,,,fr,False,24,30,0,Lesjoursfr,Les Jours,205,63232,Partout,True,"Média en ligne pratiquant le journalisme en séries. Soutenez un journalisme tenace, indépendant et sans publicité à partir de 1€ le 1er mois sans engagement.",2014-10-19T13:49:48,2837226736,39592,12116,985,https://pbs.twimg.com/profile_images/573797017773678592/PzCTwxZR_normal.png,https://lesjours.fr/abonnement/jouriste,1413726588,https://about.twitter.com/products/tweetdeck,TweetDeck
1565278541041860609,2022-09-01T10:01:00,1662026460,"«Nouvelles en deux clics», épisode 53: @Lesjoursfr publient chaque jour et en accès libre les «Nouvelles en trois lignes» de Félix Fénéon, à lire en cliquant sur la flèche droite. Aujourd’hui: veuillez attendre l’arrêt complet
https://lesjours.fr/obsessions/nouvelles-trois-lignes/ep53-velizy-aussi/",https://twitter.com/Lesjoursfr/status/1565278541041860609,,,,,,,,,[],[],[],[],['https://lesjours.fr/obsessions/nouvelles-trois-lignes/ep53-velizy-aussi/'],True,['lesjours.fr'],[],['2837226736'],['lesjoursfr'],2022-10-15T11:29:11.598638,True,['scraping'],,,,,fr,False,3,4,0,Lesjoursfr,Les Jours,205,63232,Partout,True,"Média en ligne pratiquant le journalisme en séries. Soutenez un journalisme tenace, indépendant et sans publicité à partir de 1€ le 1er mois sans engagement.",2014-10-19T13:49:48,2837226736,39592,12116,985,https://pbs.twimg.com/profile_images/573797017773678592/PzCTwxZR_normal.png,https://lesjours.fr/abonnement/jouriste,1413726588,https://about.twitter.com/products/tweetdeck,TweetDeck
1565272383291887618,2022-09-01T09:36:32,1662024992,"Un tour de France des comparutions immédiates, une enquête sur Twitter, des révélations sur pôle emploi qui fait la publicité des charlatans… L'actualité vue par les Jours est riche, mais pas chère. Moins de 6€/mois avec notre promo de rentrée ! 
https://lesjours.fr/abonnement/code-special?code=RENTREE20222023 https://twitter.com/Lesjoursfr/status/1565272383291887618/photo/1",https://twitter.com/Lesjoursfr/status/1565272383291887618,,,,,,,,,['1565272383291887618_Fbj27prXoAEpwdo.mp4'],['animated_gif'],['https://video.twimg.com/tweet_video/Fbj27prXoAEpwdo.mp4'],['Cheap Fiona Frills GIF'],['https://lesjours.fr/abonnement/code-special?code=RENTREE20222023'],True,['lesjours.fr'],[],[],[],2022-10-15T11:29:11.599200,True,['scraping'],,,,,fr,False,2,5,0,Lesjoursfr,Les Jours,205,63232,Partout,True,"Média en ligne pratiquant le journalisme en séries. Soutenez un journalisme tenace, indépendant et sans publicité à partir de 1€ le 1er mois sans engagement.",2014-10-19T13:49:48,2837226736,39592,12116,985,https://pbs.twimg.com/profile_images/573797017773678592/PzCTwxZR_normal.png,https://lesjours.fr/abonnement/jouriste,1413726588,https://mobile.twitter.com,Twitter Web App
1565248091329941506,2022-09-01T08:00:00,1662019200,"«De Bobigny à Annecy, les “compas” font le grand écart»: d’un côté, des audiences de comparutions immédiates qui ne désemplissent pas; de l’autre, un parquet moins surchargé, qui poursuit moins. Nouvel épisode d’«En comparution immédiate» par @breton_lola
https://lesjours.fr/obsessions/comparutions-immediates/ep8-annecy-bobigny/",https://twitter.com/Lesjoursfr/status/1565248091329941506,,,,,,,,,[],[],[],[],['https://lesjours.fr/obsessions/comparutions-immediates/ep8-annecy-bobigny/'],True,['lesjours.fr'],[],['1059893412080640001'],['breton_lola'],2022-10-15T11:29:11.599980,True,['scraping'],,,,,fr,False,6,9,0,Lesjoursfr,Les Jours,205,63232,Partout,True,"Média en ligne pratiquant le journalisme en séries. Soutenez un journalisme tenace, indépendant et sans publicité à partir de 1€ le 1er mois sans engagement.",2014-10-19T13:49:48,2837226736,39592,12116,985,https://pbs.twimg.com/profile_images/573797017773678592/PzCTwxZR_normal.png,https://lesjours.fr/abonnement/jouriste,1413726588,https://about.twitter.com/products/tweetdeck,TweetDeck
1565234249564766208,2022-09-01T07:05:00,1662015900,"Pour la rentrée, prenez-en pour un an avec @Lesjoursfr. Un an d'indépendance, un an de journalisme en série, un an de journalisme qui creuse et ne lâche jamais. Et tout ça au prix fou de 70€ au lieu de 84€!

https://lesjours.fr/abonnement/code-special?code=RENTREE20222023 https://twitter.com/Lesjoursfr/status/1565234249564766208/photo/1",https://twitter.com/Lesjoursfr/status/1565234249564766208,,,,,,,,,['1565234249564766208_Fbg770pWYAIHTxn.mp4'],['animated_gif'],['https://video.twimg.com/tweet_video/Fbg770pWYAIHTxn.mp4'],['Future Sensational GIF'],['https://lesjours.fr/abonnement/code-special?code=RENTREE20222023'],True,['lesjours.fr'],[],['2837226736'],['lesjoursfr'],2022-10-15T11:29:11.600515,True,['scraping'],,,,,fr,False,3,2,0,Lesjoursfr,Les Jours,205,63232,Partout,True,"Média en ligne pratiquant le journalisme en séries. Soutenez un journalisme tenace, indépendant et sans publicité à partir de 1€ le 1er mois sans engagement.",2014-10-19T13:49:48,2837226736,39592,12116,985,https://pbs.twimg.com/profile_images/573797017773678592/PzCTwxZR_normal.png,https://lesjours.fr/abonnement/jouriste,1413726588,https://mobile.twitter.com,Twitter Web App
1565217897537884160,2022-09-01T06:00:01,1662012001,"La Haute-Savoie a cinq tribunaux judiciaires pour 830000 habitants, quand la Seine-Saint-Denis n’en a qu’un pour 1,6 million de personnes. Alors forcément, les comparutions immédiates à Annecy et Bobigny n’ont pas grand-chose à voir, raconte @breton_lola
https://lesjours.fr/obsessions/comparutions-immediates/ep8-annecy-bobigny/",https://twitter.com/Lesjoursfr/status/1565217897537884160,,,,,,,,,[],[],[],[],['https://lesjours.fr/obsessions/comparutions-immediates/ep8-annecy-bobigny/'],True,['lesjours.fr'],[],['1059893412080640001'],['breton_lola'],2022-10-15T11:29:11.601314,True,['scraping'],,,,,fr,False,14,13,0,Lesjoursfr,Les Jours,205,63232,Partout,True,"Média en ligne pratiquant le journalisme en séries. Soutenez un journalisme tenace, indépendant et sans publicité à partir de 1€ le 1er mois sans engagement.",2014-10-19T13:49:48,2837226736,39592,12116,985,https://pbs.twimg.com/profile_images/573797017773678592/PzCTwxZR_normal.png,https://lesjours.fr/abonnement/jouriste,1413726588,https://about.twitter.com/products/tweetdeck,TweetDeck
1565051802361466881,2022-08-31T19:00:01,1661972401,"«De Bobigny à Annecy, les “compas” font le grand écart»: d’un côté, des audiences de comparutions immédiates qui ne désemplissent pas; de l’autre, un parquet moins surchargé, qui poursuit moins. Nouvel épisode d’«En comparution immédiate» par @breton_lola
https://lesjours.fr/obsessions/comparutions-immediates/ep8-annecy-bobigny/ https://twitter.com/Lesjoursfr/status/1565051802361466881/photo/1",https://twitter.com/Lesjoursfr/status/1565051802361466881,,,,,,,,,['1565051802361466881_Fbf7mm5WIAIEhMp.jpg'],['photo'],['https://pbs.twimg.com/media/Fbf7mm5WIAIEhMp.jpg'],[''],['https://lesjours.fr/obsessions/comparutions-immediates/ep8-annecy-bobigny/'],True,['lesjours.fr'],[],['1059893412080640001'],['breton_lola'],2022-10-15T11:29:11.601875,True,['scraping'],,,,,fr,False,6,5,0,Lesjoursfr,Les Jours,205,63232,Partout,True,"Média en ligne pratiquant le journalisme en séries. Soutenez un journalisme tenace, indépendant et sans publicité à partir de 1€ le 1er mois sans engagement.",2014-10-19T13:49:48,2837226736,39592,12116,985,https://pbs.twimg.com/profile_images/573797017773678592/PzCTwxZR_normal.png,https://lesjours.fr/abonnement/jouriste,1413726588,https://about.twitter.com/products/tweetdeck,TweetDeck
1565021602084896769,2022-08-31T17:00:01,1661965201,"La Haute-Savoie a cinq tribunaux judiciaires pour 830000 habitants, quand la Seine-Saint-Denis n’en a qu’un pour 1,6 million de personnes. Alors forcément, les comparutions immédiates à Annecy et Bobigny n’ont pas grand-chose à voir, raconte @breton_lola
https://lesjours.fr/obsessions/comparutions-immediates/ep8-annecy-bobigny/",https://twitter.com/Lesjoursfr/status/1565021602084896769,,,,,,,,,[],[],[],[],['https://lesjours.fr/obsessions/comparutions-immediates/ep8-annecy-bobigny/'],True,['lesjours.fr'],[],['1059893412080640001'],['breton_lola'],2022-10-15T11:29:11.602659,True,['scraping'],,,,,fr,False,4,5,0,Lesjoursfr,Les Jours,205,63232,Partout,True,"Média en ligne pratiquant le journalisme en séries. Soutenez un journalisme tenace, indépendant et sans publicité à partir de 1€ le 1er mois sans engagement.",2014-10-19T13:49:48,2837226736,39592,12116,985,https://pbs.twimg.com/profile_images/573797017773678592/PzCTwxZR_normal.png,https://lesjours.fr/abonnement/jouriste,1413726588,https://about.twitter.com/products/tweetdeck,TweetDeck
1564916153444614151,2022-08-31T10:01:00,1661940060,"«Nouvelles en deux clics», épisode 52: @Lesjoursfr publient chaque jour et en accès libre les «Nouvelles en trois lignes» de Félix Fénéon, à lire en cliquant sur la flèche droite. Aujourd’hui: le chantage du chanteur
https://lesjours.fr/obsessions/nouvelles-trois-lignes/ep52-luigi-chanteur/",https://twitter.com/Lesjoursfr/status/1564916153444614151,,,,,,,,,[],[],[],[],['https://lesjours.fr/obsessions/nouvelles-trois-lignes/ep52-luigi-chanteur/'],True,['lesjours.fr'],[],['2837226736'],['lesjoursfr'],2022-10-15T11:29:11.603459,True,['scraping'],,,,,fr,False,2,3,0,Lesjoursfr,Les Jours,205,63232,Partout,True,"Média en ligne pratiquant le journalisme en séries. Soutenez un journalisme tenace, indépendant et sans publicité à partir de 1€ le 1er mois sans engagement.",2014-10-19T13:49:48,2837226736,39592,12116,985,https://pbs.twimg.com/profile_images/573797017773678592/PzCTwxZR_normal.png,https://lesjours.fr/abonnement/jouriste,1413726588,https://about.twitter.com/products/tweetdeck,TweetDeck
1564908549519572992,2022-08-31T09:30:47,1661938247,"Pour cette rentrée, c'est décidé, vous vous abonnez @lesjoursfr pour lire de l'info originale et enquêtée. Et c'est seulement 70€ l'année!

https://lesjours.fr/abonnement/code-special?code=RENTREE20222023 https://twitter.com/Lesjoursfr/status/1564908549519572992/photo/1",https://twitter.com/Lesjoursfr/status/1564908549519572992,,,,,,,,,['1564908549519572992_FbesBuZX0AE7-eX.mp4'],['animated_gif'],['https://video.twimg.com/tweet_video/FbesBuZX0AE7-eX.mp4'],['Is Has Been Decided Decided GIF'],['https://lesjours.fr/abonnement/code-special?code=RENTREE20222023'],True,['lesjours.fr'],[],['2837226736'],['lesjoursfr'],2022-10-15T11:29:11.603983,True,['scraping'],,,,,fr,False,3,1,0,Lesjoursfr,Les Jours,205,63232,Partout,True,"Média en ligne pratiquant le journalisme en séries. Soutenez un journalisme tenace, indépendant et sans publicité à partir de 1€ le 1er mois sans engagement.",2014-10-19T13:49:48,2837226736,39592,12116,985,https://pbs.twimg.com/profile_images/573797017773678592/PzCTwxZR_normal.png,https://lesjours.fr/abonnement/jouriste,1413726588,https://mobile.twitter.com,Twitter Web App
1564885703338536960,2022-08-31T08:00:00,1661932800,"Joe Biden, le dude de l’été: après des mois d’échecs politiques, le président américain réussit à redonner de l’espoir aux démocrates avant les élections de mi-mandat. Nouvel épisode de «This is America» par @CorentinSellin 
➡ https://lesjours.fr/obsessions/this-is-america-2/ep27-bilan-ete-joe-biden/ https://twitter.com/Lesjoursfr/status/1564885703338536960/photo/1",https://twitter.com/Lesjoursfr/status/1564885703338536960,,,,,,,,,['1564885703338536960_Fba3adGXoAMRC51.jpg'],['photo'],['https://pbs.twimg.com/media/Fba3adGXoAMRC51.jpg'],[''],['https://lesjours.fr/obsessions/this-is-america-2/ep27-bilan-ete-joe-biden/'],True,['lesjours.fr'],[],['1611074784'],['corentinsellin'],2022-10-15T11:29:11.604529,True,['scraping'],,,,,fr,False,2,7,1,Lesjoursfr,Les Jours,205,63232,Partout,True,"Média en ligne pratiquant le journalisme en séries. Soutenez un journalisme tenace, indépendant et sans publicité à partir de 1€ le 1er mois sans engagement.",2014-10-19T13:49:48,2837226736,39592,12116,985,https://pbs.twimg.com/profile_images/573797017773678592/PzCTwxZR_normal.png,https://lesjours.fr/abonnement/jouriste,1413726588,https://about.twitter.com/products/tweetdeck,TweetDeck
1564877638598070272,2022-08-31T07:27:57,1661930877,"Une enquête sur Twitter, des révélations sur Pôle emploi qui fait la publicité des charlatans ou sur la prise de contrôle de Paris Match par Bolloré… L'actualité vue par les Jours est riche, mais pas chère. 5,83€/mois avec notre promo de rentrée ! 

http://lesjours.fr/abonnement/code-special?code=RENTREE20222023 https://twitter.com/Lesjoursfr/status/1564877638598070272/photo/1",https://twitter.com/Lesjoursfr/status/1564877638598070272,,,,,,,,,['1564877638598070272_FbeP6fHWYAslnvm.mp4'],['animated_gif'],['https://video.twimg.com/tweet_video/FbeP6fHWYAslnvm.mp4'],['Shopping Wow GIF'],['http://lesjours.fr/abonnement/code-special?code=RENTREE20222023'],True,['lesjours.fr'],[],[],[],2022-10-15T11:29:11.605101,True,['scraping'],,,,,fr,False,7,11,0,Lesjoursfr,Les Jours,205,63232,Partout,True,"Média en ligne pratiquant le journalisme en séries. Soutenez un journalisme tenace, indépendant et sans publicité à partir de 1€ le 1er mois sans engagement.",2014-10-19T13:49:48,2837226736,39592,12116,985,https://pbs.twimg.com/profile_images/573797017773678592/PzCTwxZR_normal.png,https://lesjours.fr/abonnement/jouriste,1413726588,https://mobile.twitter.com,Twitter Web App
1564855503192297473,2022-08-31T06:00:00,1661925600,"Après des mois de lose, Joe Biden a surpris tout le monde cet été en réussissant à faire passer des lois importantes et à remobiliser l’électorat démocrate avant les «midterms», les élections cruciales de novembre, explique @CorentinSellin
https://lesjours.fr/obsessions/this-is-america-2/ep27-bilan-ete-joe-biden/",https://twitter.com/Lesjoursfr/status/1564855503192297473,,,,,,,,,[],[],[],[],['https://lesjours.fr/obsessions/this-is-america-2/ep27-bilan-ete-joe-biden/'],True,['lesjours.fr'],[],['1611074784'],['corentinsellin'],2022-10-15T11:29:11.605882,True,['scraping'],,,,,fr,False,13,28,0,Lesjoursfr,Les Jours,205,63232,Partout,True,"Média en ligne pratiquant le journalisme en séries. Soutenez un journalisme tenace, indépendant et sans publicité à partir de 1€ le 1er mois sans engagement.",2014-10-19T13:49:48,2837226736,39592,12116,985,https://pbs.twimg.com/profile_images/573797017773678592/PzCTwxZR_normal.png,https://lesjours.fr/abonnement/jouriste,1413726588,https://about.twitter.com/products/tweetdeck,TweetDeck
1564689414160355330,2022-08-30T19:00:01,1661886001,"Joe Biden, le dude de l’été: après des mois d’échecs politiques, le président américain réussit à redonner de l’espoir aux démocrates avant les élections de mi-mandat. Nouvel épisode de «This is America» par @CorentinSellin 
➡ https://lesjours.fr/obsessions/this-is-america-2/ep27-bilan-ete-joe-biden/ https://twitter.com/Lesjoursfr/status/1564689414160355330/photo/1",https://twitter.com/Lesjoursfr/status/1564689414160355330,,,,,,,,,['1564689414160355330_Fba3V8FXEAEmmbo.jpg'],['photo'],['https://pbs.twimg.com/media/Fba3V8FXEAEmmbo.jpg'],[''],['https://lesjours.fr/obsessions/this-is-america-2/ep27-bilan-ete-joe-biden/'],True,['lesjours.fr'],[],['1611074784'],['corentinsellin'],2022-10-15T11:29:12.324107,True,['scraping'],,,,,fr,False,0,1,0,Lesjoursfr,Les Jours,205,63232,Partout,True,"Média en ligne pratiquant le journalisme en séries. Soutenez un journalisme tenace, indépendant et sans publicité à partir de 1€ le 1er mois sans engagement.",2014-10-19T13:49:48,2837226736,39592,12116,985,https://pbs.twimg.com/profile_images/573797017773678592/PzCTwxZR_normal.png,https://lesjours.fr/abonnement/jouriste,1413726588,https://about.twitter.com/products/tweetdeck,TweetDeck
1564659218036101121,2022-08-30T17:00:02,1661878802,"Après des mois de lose, Joe Biden a surpris tout le monde cet été en réussissant à faire passer des lois importantes et à remobiliser l’électorat démocrate avant les «midterms», les élections cruciales de novembre, explique @CorentinSellin
https://lesjours.fr/obsessions/this-is-america-2/ep27-bilan-ete-joe-biden/",https://twitter.com/Lesjoursfr/status/1564659218036101121,,,,,,,,,[],[],[],[],['https://lesjours.fr/obsessions/this-is-america-2/ep27-bilan-ete-joe-biden/'],True,['lesjours.fr'],[],['1611074784'],['corentinsellin'],2022-10-15T11:29:12.325260,True,['scraping'],,,,,fr,False,6,31,0,Lesjoursfr,Les Jours,205,63232,Partout,True,"Média en ligne pratiquant le journalisme en séries. Soutenez un journalisme tenace, indépendant et sans publicité à partir de 1€ le 1er mois sans engagement.",2014-10-19T13:49:48,2837226736,39592,12116,985,https://pbs.twimg.com/profile_images/573797017773678592/PzCTwxZR_normal.png,https://lesjours.fr/abonnement/jouriste,1413726588,https://about.twitter.com/products/tweetdeck,TweetDeck
1564612479308759052,2022-08-30T13:54:18,1661867658,Même que @l_extracteur est désormais un personnage de la série «Conspiration»! « l_extracteur: @sebvoisine @Lesjoursfr Dans lequel nous sommes interrogés et cités et que nous utilisons nous aussi dans notre fil. 🥰 — https://twitter.com/l_extracteur/status/1564610949281189893 » https://twitter.com/Lesjoursfr/status/1564612479308759052/photo/1,https://twitter.com/Lesjoursfr/status/1564612479308759052,1564610949281189893,l_extracteur,1228350243777007618,1661867294.0,,,,,['1564610949281189893_FbaevEHWIAQYyU9.png'],['photo'],['https://pbs.twimg.com/media/FbaevEHWIAQYyU9.png'],[''],[],False,[],[],"['1228350243777007618', '2837226736', '36378028']","['l_extracteur', 'lesjoursfr', 'sebvoisine']",2022-10-15T11:29:12.326613,True,['scraping'],,,,,fr,False,1,8,1,Lesjoursfr,Les Jours,205,63232,Partout,True,"Média en ligne pratiquant le journalisme en séries. Soutenez un journalisme tenace, indépendant et sans publicité à partir de 1€ le 1er mois sans engagement.",2014-10-19T13:49:48,2837226736,39592,12116,985,https://pbs.twimg.com/profile_images/573797017773678592/PzCTwxZR_normal.png,https://lesjours.fr/abonnement/jouriste,1413726588,https://mobile.twitter.com,Twitter Web App
1564560710415355909,2022-08-30T10:28:36,1661855316,"Mais qui est donc Irène Grosjean, papesse du cru et totem de la naturopathie? À lire ici, sa fiche perso dans la série de @ThibautSchepman «Conspiration»: https://lesjours.fr/personnages/irene-grosjean/",https://twitter.com/Lesjoursfr/status/1564560710415355909,,,,,,,,,[],[],[],[],['https://lesjours.fr/personnages/irene-grosjean/'],True,['lesjours.fr'],[],['117402535'],['thibautschepman'],2022-10-15T11:29:12.327740,True,['scraping'],,,,,fr,False,2,5,1,Lesjoursfr,Les Jours,205,63232,Partout,True,"Média en ligne pratiquant le journalisme en séries. Soutenez un journalisme tenace, indépendant et sans publicité à partir de 1€ le 1er mois sans engagement.",2014-10-19T13:49:48,2837226736,39592,12116,985,https://pbs.twimg.com/profile_images/573797017773678592/PzCTwxZR_normal.png,https://lesjours.fr/abonnement/jouriste,1413726588,https://about.twitter.com/products/tweetdeck,TweetDeck
1564553765637591040,2022-08-30T10:01:00,1661853660,"«Nouvelles en deux clics», épisode 51: @Lesjoursfr publient chaque jour et en accès libre les «Nouvelles en trois lignes» de Félix Fénéon, à lire en cliquant sur la flèche droite. Aujourd’hui: drame à l’Île-Verte
https://lesjours.fr/obsessions/nouvelles-trois-lignes/ep51-os-grenoble/",https://twitter.com/Lesjoursfr/status/1564553765637591040,,,,,,,,,[],[],[],[],['https://lesjours.fr/obsessions/nouvelles-trois-lignes/ep51-os-grenoble/'],True,['lesjours.fr'],[],['2837226736'],['lesjoursfr'],2022-10-15T11:29:12.328578,True,['scraping'],,,,,fr,False,2,4,0,Lesjoursfr,Les Jours,205,63232,Partout,True,"Média en ligne pratiquant le journalisme en séries. Soutenez un journalisme tenace, indépendant et sans publicité à partir de 1€ le 1er mois sans engagement.",2014-10-19T13:49:48,2837226736,39592,12116,985,https://pbs.twimg.com/profile_images/573797017773678592/PzCTwxZR_normal.png,https://lesjours.fr/abonnement/jouriste,1413726588,https://about.twitter.com/products/tweetdeck,TweetDeck
1564524159744475136,2022-08-30T08:03:21,1661846601,"Pour cette rentrée, fini de vous plaindre de la mauvaise info qui traine partout. C'est décidé: vous passez à de l'info originale et enquêtée et vous vous abonnez aux Jours! En profitant de notre promo de rentrée: un an à 70 €, soit 5,83€ par mois.

https://lesjours.fr/abonnement/code-special?code=RENTREE20222023 https://twitter.com/Lesjoursfr/status/1564524159744475136/photo/1",https://twitter.com/Lesjoursfr/status/1564524159744475136,,,,,,,,,['1564524159744475136_FbZObW6XkAAQRel.mp4'],['animated_gif'],['https://video.twimg.com/tweet_video/FbZObW6XkAAQRel.mp4'],['Emma Roberts Tantrum GIF'],['https://lesjours.fr/abonnement/code-special?code=RENTREE20222023'],True,['lesjours.fr'],[],[],[],2022-10-15T11:29:12.329407,True,['scraping'],,,,,fr,False,9,5,0,Lesjoursfr,Les Jours,205,63232,Partout,True,"Média en ligne pratiquant le journalisme en séries. Soutenez un journalisme tenace, indépendant et sans publicité à partir de 1€ le 1er mois sans engagement.",2014-10-19T13:49:48,2837226736,39592,12116,985,https://pbs.twimg.com/profile_images/573797017773678592/PzCTwxZR_normal.png,https://lesjours.fr/abonnement/jouriste,1413726588,https://mobile.twitter.com,Twitter Web App
1564327021324353536,2022-08-29T19:00:00,1661799600,"«Devenez charlatan grâce à Pôle emploi»
@Lesjoursfr ont débusqué des formations financées sur fonds publics auprès d’instituts qui se réclament de la problématique naturopathe Irène Grosjean.
Par @ThibautSchepman
Illustration: @simonhimatic
👉 
https://lesjours.fr/obsessions/antivax-extreme-droite/ep9-irene-grosjean-naturopathie-formation/ https://twitter.com/Lesjoursfr/status/1564327021324353536/photo/1",https://twitter.com/Lesjoursfr/status/1564327021324353536,,,,,,,,,['1564327021324353536_FbV0EUgWQAws9kB.jpg'],['photo'],['https://pbs.twimg.com/media/FbV0EUgWQAws9kB.jpg'],[''],['https://lesjours.fr/obsessions/antivax-extreme-droite/ep9-irene-grosjean-naturopathie-formation/'],True,['lesjours.fr'],[],"['2837226736', '899775042', '117402535']","['lesjoursfr', 'simonhimatic', 'thibautschepman']",2022-10-15T11:29:12.330255,True,['scraping'],,,,,fr,False,17,25,2,Lesjoursfr,Les Jours,205,63232,Partout,True,"Média en ligne pratiquant le journalisme en séries. Soutenez un journalisme tenace, indépendant et sans publicité à partir de 1€ le 1er mois sans engagement.",2014-10-19T13:49:48,2837226736,39592,12116,985,https://pbs.twimg.com/profile_images/573797017773678592/PzCTwxZR_normal.png,https://lesjours.fr/abonnement/jouriste,1413726588,https://about.twitter.com/products/tweetdeck,TweetDeck
1564296822700486656,2022-08-29T17:00:00,1661792400,"Irène Grosjean a encore frappé: des instituts qui se réclament de la problématique naturopathe font financer des formations grâce à des fonds publics… Sacré lièvre levé par @ThibautSchepman dans un nouvel épisode de sa série «Conspiration» à lire ici:
https://lesjours.fr/obsessions/antivax-extreme-droite/ep9-irene-grosjean-naturopathie-formation/",https://twitter.com/Lesjoursfr/status/1564296822700486656,,,,,,,,,[],[],[],[],['https://lesjours.fr/obsessions/antivax-extreme-droite/ep9-irene-grosjean-naturopathie-formation/'],True,['lesjours.fr'],[],['117402535'],['thibautschepman'],2022-10-15T11:29:12.331387,True,['scraping'],,,,,fr,False,196,378,8,Lesjoursfr,Les Jours,205,63232,Partout,True,"Média en ligne pratiquant le journalisme en séries. Soutenez un journalisme tenace, indépendant et sans publicité à partir de 1€ le 1er mois sans engagement.",2014-10-19T13:49:48,2837226736,39592,12116,985,https://pbs.twimg.com/profile_images/573797017773678592/PzCTwxZR_normal.png,https://lesjours.fr/abonnement/jouriste,1413726588,https://about.twitter.com/products/tweetdeck,TweetDeck
